Datetime,EKPC_MW
2014-04-01 01:00:00,1102.0
2014-04-01 02:00:00,1040.0
2014-04-01 03:00:00,948.0
2014-04-01 04:00:00,984.0
2014-04-01 05:00:00,1074.0
2014-04-01 06:00:00,1187.0
2014-04-01 07:00:00,1329.0
2014-04-01 08:00:00,1342.0
2014-04-01 09:00:00,1290.0
2014-04-01 10:00:00,1254.0
2014-04-01 11:00:00,1193.0
2014-04-01 12:00:00,1151.0
2014-04-01 13:00:00,1125.0
2014-04-01 14:00:00,1142.0
2014-04-01 15:00:00,1098.0
2014-04-01 16:00:00,1114.0
2014-04-01 17:00:00,1144.0
2014-04-01 18:00:00,1161.0
2014-04-01 19:00:00,1184.0
2014-04-01 20:00:00,1227.0
2014-04-01 21:00:00,1358.0
2014-04-01 22:00:00,1326.0
2014-04-01 23:00:00,1224.0
2014-04-01 00:00:00,1151.0
