Datetime,EKPC_MW
2014-12-29 01:00:00,1490.0
2014-12-29 02:00:00,1448.0
2014-12-29 03:00:00,1475.0
2014-12-29 04:00:00,1478.0
2014-12-29 05:00:00,1523.0
2014-12-29 06:00:00,1621.0
2014-12-29 07:00:00,1656.0
2014-12-29 08:00:00,1772.0
2014-12-29 09:00:00,1812.0
2014-12-29 10:00:00,1807.0
2014-12-29 11:00:00,1817.0
2014-12-29 12:00:00,1782.0
2014-12-29 13:00:00,1746.0
2014-12-29 14:00:00,1731.0
2014-12-29 15:00:00,1709.0
2014-12-29 16:00:00,1697.0
2014-12-29 17:00:00,1741.0
2014-12-29 18:00:00,1862.0
2014-12-29 19:00:00,1912.0
2014-12-29 20:00:00,1917.0
2014-12-29 21:00:00,1913.0
2014-12-29 22:00:00,1885.0
2014-12-29 23:00:00,1805.0
2014-12-29 00:00:00,1524.0
