Datetime,EKPC_MW
2014-03-06 01:00:00,1833.0
2014-03-06 02:00:00,1811.0
2014-03-06 03:00:00,1826.0
2014-03-06 04:00:00,1864.0
2014-03-06 05:00:00,1878.0
2014-03-06 06:00:00,2013.0
2014-03-06 07:00:00,2168.0
2014-03-06 08:00:00,2195.0
2014-03-06 09:00:00,2096.0
2014-03-06 10:00:00,1919.0
2014-03-06 11:00:00,1817.0
2014-03-06 12:00:00,1723.0
2014-03-06 13:00:00,1651.0
2014-03-06 14:00:00,1564.0
2014-03-06 15:00:00,1486.0
2014-03-06 16:00:00,1467.0
2014-03-06 17:00:00,1518.0
2014-03-06 18:00:00,1528.0
2014-03-06 19:00:00,1721.0
2014-03-06 20:00:00,1824.0
2014-03-06 21:00:00,1850.0
2014-03-06 22:00:00,1865.0
2014-03-06 23:00:00,1792.0
2014-03-06 00:00:00,1851.0
