Datetime,EKPC_MW
2018-05-07 01:00:00,976.0
2018-05-07 02:00:00,932.0
2018-05-07 03:00:00,894.0
2018-05-07 04:00:00,892.0
2018-05-07 05:00:00,914.0
2018-05-07 06:00:00,988.0
2018-05-07 07:00:00,1121.0
2018-05-07 08:00:00,1183.0
2018-05-07 09:00:00,1181.0
2018-05-07 10:00:00,1178.0
2018-05-07 11:00:00,1166.0
2018-05-07 12:00:00,1226.0
2018-05-07 13:00:00,1268.0
2018-05-07 14:00:00,1278.0
2018-05-07 15:00:00,1312.0
2018-05-07 16:00:00,1324.0
2018-05-07 17:00:00,1355.0
2018-05-07 18:00:00,1401.0
2018-05-07 19:00:00,1417.0
2018-05-07 20:00:00,1421.0
2018-05-07 21:00:00,1402.0
2018-05-07 22:00:00,1426.0
2018-05-07 23:00:00,1294.0
2018-05-07 00:00:00,1064.0
