Datetime,EKPC_MW
2017-08-27 01:00:00,981.0
2017-08-27 02:00:00,884.0
2017-08-27 03:00:00,852.0
2017-08-27 04:00:00,816.0
2017-08-27 05:00:00,839.0
2017-08-27 06:00:00,867.0
2017-08-27 07:00:00,860.0
2017-08-27 08:00:00,946.0
2017-08-27 09:00:00,1046.0
2017-08-27 10:00:00,1141.0
2017-08-27 11:00:00,1220.0
2017-08-27 12:00:00,1279.0
2017-08-27 13:00:00,1379.0
2017-08-27 14:00:00,1482.0
2017-08-27 15:00:00,1587.0
2017-08-27 16:00:00,1676.0
2017-08-27 17:00:00,1788.0
2017-08-27 18:00:00,1839.0
2017-08-27 19:00:00,1816.0
2017-08-27 20:00:00,1778.0
2017-08-27 21:00:00,1717.0
2017-08-27 22:00:00,1639.0
2017-08-27 23:00:00,1475.0
2017-08-27 00:00:00,1149.0
