Datetime,EKPC_MW
2017-10-12 01:00:00,924.0
2017-10-12 02:00:00,886.0
2017-10-12 03:00:00,858.0
2017-10-12 04:00:00,845.0
2017-10-12 05:00:00,846.0
2017-10-12 06:00:00,959.0
2017-10-12 07:00:00,1141.0
2017-10-12 08:00:00,1160.0
2017-10-12 09:00:00,1163.0
2017-10-12 10:00:00,1184.0
2017-10-12 11:00:00,1170.0
2017-10-12 12:00:00,1180.0
2017-10-12 13:00:00,1193.0
2017-10-12 14:00:00,1199.0
2017-10-12 15:00:00,1235.0
2017-10-12 16:00:00,1230.0
2017-10-12 17:00:00,1263.0
2017-10-12 18:00:00,1273.0
2017-10-12 19:00:00,1309.0
2017-10-12 20:00:00,1347.0
2017-10-12 21:00:00,1377.0
2017-10-12 22:00:00,1337.0
2017-10-12 23:00:00,1204.0
2017-10-12 00:00:00,1020.0
