Datetime,EKPC_MW
2014-03-08 01:00:00,1409.0
2014-03-08 02:00:00,1440.0
2014-03-08 03:00:00,1446.0
2014-03-08 04:00:00,1463.0
2014-03-08 05:00:00,1541.0
2014-03-08 06:00:00,1589.0
2014-03-08 07:00:00,1732.0
2014-03-08 08:00:00,1774.0
2014-03-08 09:00:00,1734.0
2014-03-08 10:00:00,1653.0
2014-03-08 11:00:00,1524.0
2014-03-08 12:00:00,1413.0
2014-03-08 13:00:00,1369.0
2014-03-08 14:00:00,1271.0
2014-03-08 15:00:00,1180.0
2014-03-08 16:00:00,1231.0
2014-03-08 17:00:00,1213.0
2014-03-08 18:00:00,1241.0
2014-03-08 19:00:00,1304.0
2014-03-08 20:00:00,1429.0
2014-03-08 21:00:00,1365.0
2014-03-08 22:00:00,1389.0
2014-03-08 23:00:00,1364.0
2014-03-08 00:00:00,1459.0
