Datetime,EKPC_MW
2015-01-25 01:00:00,1719.0
2015-01-25 02:00:00,1677.0
2015-01-25 03:00:00,1591.0
2015-01-25 04:00:00,1634.0
2015-01-25 05:00:00,1623.0
2015-01-25 06:00:00,1676.0
2015-01-25 07:00:00,1705.0
2015-01-25 08:00:00,1771.0
2015-01-25 09:00:00,1845.0
2015-01-25 10:00:00,1822.0
2015-01-25 11:00:00,1745.0
2015-01-25 12:00:00,1684.0
2015-01-25 13:00:00,1613.0
2015-01-25 14:00:00,1602.0
2015-01-25 15:00:00,1554.0
2015-01-25 16:00:00,1539.0
2015-01-25 17:00:00,1615.0
2015-01-25 18:00:00,1659.0
2015-01-25 19:00:00,1715.0
2015-01-25 20:00:00,1671.0
2015-01-25 21:00:00,1714.0
2015-01-25 22:00:00,1665.0
2015-01-25 23:00:00,1560.0
2015-01-25 00:00:00,1765.0
