Datetime,EKPC_MW
2018-01-13 01:00:00,2131.0
2018-01-13 02:00:00,2117.0
2018-01-13 03:00:00,2138.0
2018-01-13 04:00:00,2163.0
2018-01-13 05:00:00,2201.0
2018-01-13 06:00:00,2265.0
2018-01-13 07:00:00,2332.0
2018-01-13 08:00:00,2399.0
2018-01-13 09:00:00,2491.0
2018-01-13 10:00:00,2518.0
2018-01-13 11:00:00,2522.0
2018-01-13 12:00:00,2513.0
2018-01-13 13:00:00,2450.0
2018-01-13 14:00:00,2416.0
2018-01-13 15:00:00,2366.0
2018-01-13 16:00:00,2361.0
2018-01-13 17:00:00,2314.0
2018-01-13 18:00:00,2491.0
2018-01-13 19:00:00,2586.0
2018-01-13 20:00:00,2592.0
2018-01-13 21:00:00,2610.0
2018-01-13 22:00:00,2632.0
2018-01-13 23:00:00,2608.0
2018-01-13 00:00:00,2133.0
