Datetime,EKPC_MW
2017-03-15 01:00:00,1951.0
2017-03-15 02:00:00,1944.0
2017-03-15 03:00:00,1971.0
2017-03-15 04:00:00,2000.0
2017-03-15 05:00:00,2078.0
2017-03-15 06:00:00,2188.0
2017-03-15 07:00:00,2362.0
2017-03-15 08:00:00,2424.0
2017-03-15 09:00:00,2330.0
2017-03-15 10:00:00,2233.0
2017-03-15 11:00:00,2115.0
2017-03-15 12:00:00,2032.0
2017-03-15 13:00:00,1929.0
2017-03-15 14:00:00,1932.0
2017-03-15 15:00:00,1869.0
2017-03-15 16:00:00,1821.0
2017-03-15 17:00:00,1786.0
2017-03-15 18:00:00,1826.0
2017-03-15 19:00:00,1834.0
2017-03-15 20:00:00,1907.0
2017-03-15 21:00:00,2066.0
2017-03-15 22:00:00,2079.0
2017-03-15 23:00:00,2047.0
2017-03-15 00:00:00,1975.0
