Datetime,EKPC_MW
2014-05-22 01:00:00,1103.0
2014-05-22 02:00:00,1028.0
2014-05-22 03:00:00,983.0
2014-05-22 04:00:00,937.0
2014-05-22 05:00:00,972.0
2014-05-22 06:00:00,1024.0
2014-05-22 07:00:00,1151.0
2014-05-22 08:00:00,1178.0
2014-05-22 09:00:00,1221.0
2014-05-22 10:00:00,1269.0
2014-05-22 11:00:00,1292.0
2014-05-22 12:00:00,1371.0
2014-05-22 13:00:00,1463.0
2014-05-22 14:00:00,1512.0
2014-05-22 15:00:00,1565.0
2014-05-22 16:00:00,1603.0
2014-05-22 17:00:00,1668.0
2014-05-22 18:00:00,1729.0
2014-05-22 19:00:00,1667.0
2014-05-22 20:00:00,1651.0
2014-05-22 21:00:00,1612.0
2014-05-22 22:00:00,1625.0
2014-05-22 23:00:00,1468.0
2014-05-22 00:00:00,1210.0
