Datetime,EKPC_MW
2018-07-15 01:00:00,1530.0
2018-07-15 02:00:00,1425.0
2018-07-15 03:00:00,1354.0
2018-07-15 04:00:00,1300.0
2018-07-15 05:00:00,1251.0
2018-07-15 06:00:00,1250.0
2018-07-15 07:00:00,1255.0
2018-07-15 08:00:00,1305.0
2018-07-15 09:00:00,1426.0
2018-07-15 10:00:00,1603.0
2018-07-15 11:00:00,1696.0
2018-07-15 12:00:00,1799.0
2018-07-15 13:00:00,1867.0
2018-07-15 14:00:00,1911.0
2018-07-15 15:00:00,1873.0
2018-07-15 16:00:00,1861.0
2018-07-15 17:00:00,1913.0
2018-07-15 18:00:00,1917.0
2018-07-15 19:00:00,1912.0
2018-07-15 20:00:00,1841.0
2018-07-15 21:00:00,1822.0
2018-07-15 22:00:00,1765.0
2018-07-15 23:00:00,1690.0
2018-07-15 00:00:00,1679.0
