Datetime,EKPC_MW
2018-05-26 01:00:00,1304.0
2018-05-26 02:00:00,1199.0
2018-05-26 03:00:00,1111.0
2018-05-26 04:00:00,1077.0
2018-05-26 05:00:00,1026.0
2018-05-26 06:00:00,1008.0
2018-05-26 07:00:00,1047.0
2018-05-26 08:00:00,1106.0
2018-05-26 09:00:00,1241.0
2018-05-26 10:00:00,1370.0
2018-05-26 11:00:00,1489.0
2018-05-26 12:00:00,1574.0
2018-05-26 13:00:00,1654.0
2018-05-26 14:00:00,1728.0
2018-05-26 15:00:00,1753.0
2018-05-26 16:00:00,1812.0
2018-05-26 17:00:00,1812.0
2018-05-26 18:00:00,1804.0
2018-05-26 19:00:00,1785.0
2018-05-26 20:00:00,1705.0
2018-05-26 21:00:00,1663.0
2018-05-26 22:00:00,1607.0
2018-05-26 23:00:00,1526.0
2018-05-26 00:00:00,1431.0
