Datetime,EKPC_MW
2014-01-24 01:00:00,2939.0
2014-01-24 02:00:00,2974.0
2014-01-24 03:00:00,3031.0
2014-01-24 04:00:00,3078.0
2014-01-24 05:00:00,3072.0
2014-01-24 06:00:00,3130.0
2014-01-24 07:00:00,3315.0
2014-01-24 08:00:00,3344.0
2014-01-24 09:00:00,3280.0
2014-01-24 10:00:00,3074.0
2014-01-24 11:00:00,2957.0
2014-01-24 12:00:00,2783.0
2014-01-24 13:00:00,2618.0
2014-01-24 14:00:00,2472.0
2014-01-24 15:00:00,2379.0
2014-01-24 16:00:00,2361.0
2014-01-24 17:00:00,2382.0
2014-01-24 18:00:00,2500.0
2014-01-24 19:00:00,2642.0
2014-01-24 20:00:00,2655.0
2014-01-24 21:00:00,2653.0
2014-01-24 22:00:00,2605.0
2014-01-24 23:00:00,2619.0
2014-01-24 00:00:00,2931.0
