Datetime,EKPC_MW
2013-08-16 01:00:00,1083.0
2013-08-16 02:00:00,997.0
2013-08-16 03:00:00,970.0
2013-08-16 04:00:00,941.0
2013-08-16 05:00:00,961.0
2013-08-16 06:00:00,987.0
2013-08-16 07:00:00,1153.0
2013-08-16 08:00:00,1190.0
2013-08-16 09:00:00,1160.0
2013-08-16 10:00:00,1176.0
2013-08-16 11:00:00,1252.0
2013-08-16 12:00:00,1320.0
2013-08-16 13:00:00,1364.0
2013-08-16 14:00:00,1426.0
2013-08-16 15:00:00,1494.0
2013-08-16 16:00:00,1515.0
2013-08-16 17:00:00,1601.0
2013-08-16 18:00:00,1629.0
2013-08-16 19:00:00,1574.0
2013-08-16 20:00:00,1525.0
2013-08-16 21:00:00,1469.0
2013-08-16 22:00:00,1483.0
2013-08-16 23:00:00,1325.0
2013-08-16 00:00:00,1186.0
