Datetime,EKPC_MW
2018-07-24 01:00:00,1261.0
2018-07-24 02:00:00,1144.0
2018-07-24 03:00:00,1120.0
2018-07-24 04:00:00,1080.0
2018-07-24 05:00:00,1070.0
2018-07-24 06:00:00,1105.0
2018-07-24 07:00:00,1201.0
2018-07-24 08:00:00,1254.0
2018-07-24 09:00:00,1281.0
2018-07-24 10:00:00,1394.0
2018-07-24 11:00:00,1470.0
2018-07-24 12:00:00,1576.0
2018-07-24 13:00:00,1633.0
2018-07-24 14:00:00,1690.0
2018-07-24 15:00:00,1714.0
2018-07-24 16:00:00,1794.0
2018-07-24 17:00:00,1860.0
2018-07-24 18:00:00,1918.0
2018-07-24 19:00:00,1906.0
2018-07-24 20:00:00,1895.0
2018-07-24 21:00:00,1821.0
2018-07-24 22:00:00,1766.0
2018-07-24 23:00:00,1651.0
2018-07-24 00:00:00,1365.0
