Datetime,EKPC_MW
2014-02-04 01:00:00,1926.0
2014-02-04 02:00:00,1894.0
2014-02-04 03:00:00,1863.0
2014-02-04 04:00:00,1888.0
2014-02-04 05:00:00,1903.0
2014-02-04 06:00:00,2006.0
2014-02-04 07:00:00,2173.0
2014-02-04 08:00:00,2236.0
2014-02-04 09:00:00,2159.0
2014-02-04 10:00:00,2143.0
2014-02-04 11:00:00,2077.0
2014-02-04 12:00:00,2083.0
2014-02-04 13:00:00,2002.0
2014-02-04 14:00:00,1924.0
2014-02-04 15:00:00,2012.0
2014-02-04 16:00:00,1950.0
2014-02-04 17:00:00,1998.0
2014-02-04 18:00:00,2159.0
2014-02-04 19:00:00,2250.0
2014-02-04 20:00:00,2286.0
2014-02-04 21:00:00,2186.0
2014-02-04 22:00:00,2089.0
2014-02-04 23:00:00,1961.0
2014-02-04 00:00:00,1969.0
