Datetime,EKPC_MW
2016-10-30 01:00:00,942.0
2016-10-30 02:00:00,938.0
2016-10-30 03:00:00,900.0
2016-10-30 04:00:00,857.0
2016-10-30 05:00:00,872.0
2016-10-30 06:00:00,881.0
2016-10-30 07:00:00,919.0
2016-10-30 08:00:00,995.0
2016-10-30 09:00:00,1059.0
2016-10-30 10:00:00,1140.0
2016-10-30 11:00:00,1151.0
2016-10-30 12:00:00,1159.0
2016-10-30 13:00:00,1190.0
2016-10-30 14:00:00,1205.0
2016-10-30 15:00:00,1242.0
2016-10-30 16:00:00,1214.0
2016-10-30 17:00:00,1247.0
2016-10-30 18:00:00,1297.0
2016-10-30 19:00:00,1356.0
2016-10-30 20:00:00,1444.0
2016-10-30 21:00:00,1411.0
2016-10-30 22:00:00,1345.0
2016-10-30 23:00:00,1204.0
2016-10-30 00:00:00,1053.0
