Datetime,EKPC_MW
2018-03-07 01:00:00,1341.0
2018-03-07 02:00:00,1356.0
2018-03-07 03:00:00,1381.0
2018-03-07 04:00:00,1445.0
2018-03-07 05:00:00,1534.0
2018-03-07 06:00:00,1585.0
2018-03-07 07:00:00,1797.0
2018-03-07 08:00:00,1837.0
2018-03-07 09:00:00,1789.0
2018-03-07 10:00:00,1785.0
2018-03-07 11:00:00,1767.0
2018-03-07 12:00:00,1729.0
2018-03-07 13:00:00,1671.0
2018-03-07 14:00:00,1635.0
2018-03-07 15:00:00,1588.0
2018-03-07 16:00:00,1586.0
2018-03-07 17:00:00,1613.0
2018-03-07 18:00:00,1762.0
2018-03-07 19:00:00,1812.0
2018-03-07 20:00:00,1900.0
2018-03-07 21:00:00,1826.0
2018-03-07 22:00:00,1848.0
2018-03-07 23:00:00,1765.0
2018-03-07 00:00:00,1373.0
