Datetime,EKPC_MW
2015-10-12 01:00:00,948.0
2015-10-12 02:00:00,931.0
2015-10-12 03:00:00,917.0
2015-10-12 04:00:00,922.0
2015-10-12 05:00:00,941.0
2015-10-12 06:00:00,1037.0
2015-10-12 07:00:00,1182.0
2015-10-12 08:00:00,1242.0
2015-10-12 09:00:00,1220.0
2015-10-12 10:00:00,1219.0
2015-10-12 11:00:00,1209.0
2015-10-12 12:00:00,1152.0
2015-10-12 13:00:00,1178.0
2015-10-12 14:00:00,1217.0
2015-10-12 15:00:00,1212.0
2015-10-12 16:00:00,1270.0
2015-10-12 17:00:00,1289.0
2015-10-12 18:00:00,1326.0
2015-10-12 19:00:00,1337.0
2015-10-12 20:00:00,1412.0
2015-10-12 21:00:00,1376.0
2015-10-12 22:00:00,1345.0
2015-10-12 23:00:00,1235.0
2015-10-12 00:00:00,1032.0
