Datetime,EKPC_MW
2015-09-24 01:00:00,941.0
2015-09-24 02:00:00,873.0
2015-09-24 03:00:00,840.0
2015-09-24 04:00:00,818.0
2015-09-24 05:00:00,825.0
2015-09-24 06:00:00,898.0
2015-09-24 07:00:00,1041.0
2015-09-24 08:00:00,1082.0
2015-09-24 09:00:00,1041.0
2015-09-24 10:00:00,1079.0
2015-09-24 11:00:00,1123.0
2015-09-24 12:00:00,1166.0
2015-09-24 13:00:00,1259.0
2015-09-24 14:00:00,1339.0
2015-09-24 15:00:00,1410.0
2015-09-24 16:00:00,1469.0
2015-09-24 17:00:00,1513.0
2015-09-24 18:00:00,1552.0
2015-09-24 19:00:00,1516.0
2015-09-24 20:00:00,1462.0
2015-09-24 21:00:00,1494.0
2015-09-24 22:00:00,1381.0
2015-09-24 23:00:00,1238.0
2015-09-24 00:00:00,1033.0
