Datetime,EKPC_MW
2014-09-01 01:00:00,1230.0
2014-09-01 02:00:00,1163.0
2014-09-01 03:00:00,1099.0
2014-09-01 04:00:00,1068.0
2014-09-01 05:00:00,1092.0
2014-09-01 06:00:00,1016.0
2014-09-01 07:00:00,1105.0
2014-09-01 08:00:00,1119.0
2014-09-01 09:00:00,1245.0
2014-09-01 10:00:00,1401.0
2014-09-01 11:00:00,1570.0
2014-09-01 12:00:00,1692.0
2014-09-01 13:00:00,1777.0
2014-09-01 14:00:00,1841.0
2014-09-01 15:00:00,1848.0
2014-09-01 16:00:00,1898.0
2014-09-01 17:00:00,1945.0
2014-09-01 18:00:00,1963.0
2014-09-01 19:00:00,1926.0
2014-09-01 20:00:00,1863.0
2014-09-01 21:00:00,1829.0
2014-09-01 22:00:00,1773.0
2014-09-01 23:00:00,1601.0
2014-09-01 00:00:00,1322.0
