Datetime,EKPC_MW
2014-06-12 01:00:00,1157.0
2014-06-12 02:00:00,1037.0
2014-06-12 03:00:00,976.0
2014-06-12 04:00:00,969.0
2014-06-12 05:00:00,964.0
2014-06-12 06:00:00,1056.0
2014-06-12 07:00:00,1100.0
2014-06-12 08:00:00,1135.0
2014-06-12 09:00:00,1230.0
2014-06-12 10:00:00,1206.0
2014-06-12 11:00:00,1344.0
2014-06-12 12:00:00,1409.0
2014-06-12 13:00:00,1474.0
2014-06-12 14:00:00,1521.0
2014-06-12 15:00:00,1568.0
2014-06-12 16:00:00,1638.0
2014-06-12 17:00:00,1626.0
2014-06-12 18:00:00,1693.0
2014-06-12 19:00:00,1700.0
2014-06-12 20:00:00,1633.0
2014-06-12 21:00:00,1577.0
2014-06-12 22:00:00,1583.0
2014-06-12 23:00:00,1491.0
2014-06-12 00:00:00,1260.0
