Datetime,EKPC_MW
2017-02-28 01:00:00,1313.0
2017-02-28 02:00:00,1335.0
2017-02-28 03:00:00,1310.0
2017-02-28 04:00:00,1336.0
2017-02-28 05:00:00,1342.0
2017-02-28 06:00:00,1418.0
2017-02-28 07:00:00,1568.0
2017-02-28 08:00:00,1550.0
2017-02-28 09:00:00,1527.0
2017-02-28 10:00:00,1421.0
2017-02-28 11:00:00,1428.0
2017-02-28 12:00:00,1396.0
2017-02-28 13:00:00,1406.0
2017-02-28 14:00:00,1350.0
2017-02-28 15:00:00,1321.0
2017-02-28 16:00:00,1295.0
2017-02-28 17:00:00,1317.0
2017-02-28 18:00:00,1338.0
2017-02-28 19:00:00,1439.0
2017-02-28 20:00:00,1460.0
2017-02-28 21:00:00,1415.0
2017-02-28 22:00:00,1348.0
2017-02-28 23:00:00,1277.0
2017-02-28 00:00:00,1413.0
