Datetime,EKPC_MW
2014-05-14 01:00:00,1140.0
2014-05-14 02:00:00,1060.0
2014-05-14 03:00:00,1026.0
2014-05-14 04:00:00,1007.0
2014-05-14 05:00:00,1017.0
2014-05-14 06:00:00,1088.0
2014-05-14 07:00:00,1182.0
2014-05-14 08:00:00,1272.0
2014-05-14 09:00:00,1216.0
2014-05-14 10:00:00,1248.0
2014-05-14 11:00:00,1273.0
2014-05-14 12:00:00,1366.0
2014-05-14 13:00:00,1397.0
2014-05-14 14:00:00,1463.0
2014-05-14 15:00:00,1463.0
2014-05-14 16:00:00,1470.0
2014-05-14 17:00:00,1493.0
2014-05-14 18:00:00,1497.0
2014-05-14 19:00:00,1501.0
2014-05-14 20:00:00,1493.0
2014-05-14 21:00:00,1489.0
2014-05-14 22:00:00,1451.0
2014-05-14 23:00:00,1343.0
2014-05-14 00:00:00,1322.0
