Datetime,EKPC_MW
2017-02-15 01:00:00,1311.0
2017-02-15 02:00:00,1300.0
2017-02-15 03:00:00,1290.0
2017-02-15 04:00:00,1314.0
2017-02-15 05:00:00,1342.0
2017-02-15 06:00:00,1438.0
2017-02-15 07:00:00,1629.0
2017-02-15 08:00:00,1675.0
2017-02-15 09:00:00,1604.0
2017-02-15 10:00:00,1524.0
2017-02-15 11:00:00,1503.0
2017-02-15 12:00:00,1431.0
2017-02-15 13:00:00,1393.0
2017-02-15 14:00:00,1371.0
2017-02-15 15:00:00,1366.0
2017-02-15 16:00:00,1352.0
2017-02-15 17:00:00,1375.0
2017-02-15 18:00:00,1467.0
2017-02-15 19:00:00,1650.0
2017-02-15 20:00:00,1787.0
2017-02-15 21:00:00,1798.0
2017-02-15 22:00:00,1817.0
2017-02-15 23:00:00,1755.0
2017-02-15 00:00:00,1380.0
