Datetime,EKPC_MW
2014-01-14 01:00:00,1345.0
2014-01-14 02:00:00,1312.0
2014-01-14 03:00:00,1318.0
2014-01-14 04:00:00,1309.0
2014-01-14 05:00:00,1382.0
2014-01-14 06:00:00,1544.0
2014-01-14 07:00:00,1696.0
2014-01-14 08:00:00,1802.0
2014-01-14 09:00:00,1711.0
2014-01-14 10:00:00,1638.0
2014-01-14 11:00:00,1599.0
2014-01-14 12:00:00,1525.0
2014-01-14 13:00:00,1477.0
2014-01-14 14:00:00,1390.0
2014-01-14 15:00:00,1352.0
2014-01-14 16:00:00,1307.0
2014-01-14 17:00:00,1376.0
2014-01-14 18:00:00,1530.0
2014-01-14 19:00:00,1698.0
2014-01-14 20:00:00,1785.0
2014-01-14 21:00:00,1787.0
2014-01-14 22:00:00,1777.0
2014-01-14 23:00:00,1706.0
2014-01-14 00:00:00,1471.0
