Datetime,EKPC_MW
2016-08-16 01:00:00,1449.0
2016-08-16 02:00:00,1333.0
2016-08-16 03:00:00,1272.0
2016-08-16 04:00:00,1241.0
2016-08-16 05:00:00,1251.0
2016-08-16 06:00:00,1287.0
2016-08-16 07:00:00,1411.0
2016-08-16 08:00:00,1445.0
2016-08-16 09:00:00,1495.0
2016-08-16 10:00:00,1573.0
2016-08-16 11:00:00,1704.0
2016-08-16 12:00:00,1784.0
2016-08-16 13:00:00,1854.0
2016-08-16 14:00:00,1904.0
2016-08-16 15:00:00,1958.0
2016-08-16 16:00:00,1940.0
2016-08-16 17:00:00,1932.0
2016-08-16 18:00:00,1939.0
2016-08-16 19:00:00,1920.0
2016-08-16 20:00:00,1908.0
2016-08-16 21:00:00,1869.0
2016-08-16 22:00:00,1826.0
2016-08-16 23:00:00,1656.0
2016-08-16 00:00:00,1565.0
