Datetime,EKPC_MW
2017-02-24 01:00:00,1027.0
2017-02-24 02:00:00,1000.0
2017-02-24 03:00:00,950.0
2017-02-24 04:00:00,959.0
2017-02-24 05:00:00,1026.0
2017-02-24 06:00:00,1076.0
2017-02-24 07:00:00,1267.0
2017-02-24 08:00:00,1290.0
2017-02-24 09:00:00,1256.0
2017-02-24 10:00:00,1229.0
2017-02-24 11:00:00,1226.0
2017-02-24 12:00:00,1228.0
2017-02-24 13:00:00,1199.0
2017-02-24 14:00:00,1168.0
2017-02-24 15:00:00,1204.0
2017-02-24 16:00:00,1183.0
2017-02-24 17:00:00,1225.0
2017-02-24 18:00:00,1196.0
2017-02-24 19:00:00,1284.0
2017-02-24 20:00:00,1270.0
2017-02-24 21:00:00,1270.0
2017-02-24 22:00:00,1168.0
2017-02-24 23:00:00,1175.0
2017-02-24 00:00:00,1113.0
