Datetime,EKPC_MW
2014-07-29 01:00:00,1110.0
2014-07-29 02:00:00,1016.0
2014-07-29 03:00:00,994.0
2014-07-29 04:00:00,939.0
2014-07-29 05:00:00,963.0
2014-07-29 06:00:00,983.0
2014-07-29 07:00:00,1025.0
2014-07-29 08:00:00,1104.0
2014-07-29 09:00:00,1092.0
2014-07-29 10:00:00,1153.0
2014-07-29 11:00:00,1195.0
2014-07-29 12:00:00,1254.0
2014-07-29 13:00:00,1255.0
2014-07-29 14:00:00,1329.0
2014-07-29 15:00:00,1349.0
2014-07-29 16:00:00,1391.0
2014-07-29 17:00:00,1453.0
2014-07-29 18:00:00,1468.0
2014-07-29 19:00:00,1493.0
2014-07-29 20:00:00,1441.0
2014-07-29 21:00:00,1384.0
2014-07-29 22:00:00,1417.0
2014-07-29 23:00:00,1303.0
2014-07-29 00:00:00,1241.0
