Datetime,EKPC_MW
2015-08-10 01:00:00,1324.0
2015-08-10 02:00:00,1218.0
2015-08-10 03:00:00,1170.0
2015-08-10 04:00:00,1125.0
2015-08-10 05:00:00,1111.0
2015-08-10 06:00:00,1185.0
2015-08-10 07:00:00,1299.0
2015-08-10 08:00:00,1349.0
2015-08-10 09:00:00,1380.0
2015-08-10 10:00:00,1463.0
2015-08-10 11:00:00,1557.0
2015-08-10 12:00:00,1642.0
2015-08-10 13:00:00,1709.0
2015-08-10 14:00:00,1746.0
2015-08-10 15:00:00,1756.0
2015-08-10 16:00:00,1799.0
2015-08-10 17:00:00,1820.0
2015-08-10 18:00:00,1893.0
2015-08-10 19:00:00,1912.0
2015-08-10 20:00:00,1891.0
2015-08-10 21:00:00,1843.0
2015-08-10 22:00:00,1804.0
2015-08-10 23:00:00,1649.0
2015-08-10 00:00:00,1452.0
