Datetime,EKPC_MW
2018-07-23 01:00:00,1161.0
2018-07-23 02:00:00,1137.0
2018-07-23 03:00:00,1100.0
2018-07-23 04:00:00,1047.0
2018-07-23 05:00:00,1061.0
2018-07-23 06:00:00,1133.0
2018-07-23 07:00:00,1161.0
2018-07-23 08:00:00,1175.0
2018-07-23 09:00:00,1275.0
2018-07-23 10:00:00,1335.0
2018-07-23 11:00:00,1430.0
2018-07-23 12:00:00,1474.0
2018-07-23 13:00:00,1522.0
2018-07-23 14:00:00,1581.0
2018-07-23 15:00:00,1671.0
2018-07-23 16:00:00,1690.0
2018-07-23 17:00:00,1712.0
2018-07-23 18:00:00,1746.0
2018-07-23 19:00:00,1741.0
2018-07-23 20:00:00,1724.0
2018-07-23 21:00:00,1677.0
2018-07-23 22:00:00,1657.0
2018-07-23 23:00:00,1527.0
2018-07-23 00:00:00,1235.0
