Datetime,EKPC_MW
2018-08-02 01:00:00,1303.0
2018-08-02 02:00:00,1191.0
2018-08-02 03:00:00,1107.0
2018-08-02 04:00:00,1020.0
2018-08-02 05:00:00,1070.0
2018-08-02 06:00:00,1156.0
2018-08-02 07:00:00,1204.0
2018-08-02 08:00:00,1276.0
2018-08-02 09:00:00,1319.0
2018-08-02 10:00:00,1356.0
2018-08-02 11:00:00,1463.0
2018-08-02 12:00:00,1520.0
2018-08-02 13:00:00,1635.0
2018-08-02 14:00:00,1727.0
2018-08-02 15:00:00,1790.0
2018-08-02 16:00:00,1813.0
2018-08-02 17:00:00,1837.0
2018-08-02 18:00:00,1856.0
2018-08-02 19:00:00,1818.0
2018-08-02 20:00:00,1815.0
2018-08-02 21:00:00,1769.0
2018-08-02 22:00:00,1756.0
2018-08-02 23:00:00,1619.0
2018-08-02 00:00:00,1418.0
