Datetime,EKPC_MW
2016-07-09 01:00:00,1378.0
2016-07-09 02:00:00,1271.0
2016-07-09 03:00:00,1229.0
2016-07-09 04:00:00,1135.0
2016-07-09 05:00:00,1097.0
2016-07-09 06:00:00,1112.0
2016-07-09 07:00:00,1121.0
2016-07-09 08:00:00,1158.0
2016-07-09 09:00:00,1277.0
2016-07-09 10:00:00,1381.0
2016-07-09 11:00:00,1519.0
2016-07-09 12:00:00,1675.0
2016-07-09 13:00:00,1712.0
2016-07-09 14:00:00,1782.0
2016-07-09 15:00:00,1837.0
2016-07-09 16:00:00,1867.0
2016-07-09 17:00:00,1935.0
2016-07-09 18:00:00,1912.0
2016-07-09 19:00:00,1901.0
2016-07-09 20:00:00,1770.0
2016-07-09 21:00:00,1688.0
2016-07-09 22:00:00,1635.0
2016-07-09 23:00:00,1550.0
2016-07-09 00:00:00,1473.0
