Datetime,EKPC_MW
2017-12-29 01:00:00,2220.0
2017-12-29 02:00:00,2189.0
2017-12-29 03:00:00,2186.0
2017-12-29 04:00:00,2174.0
2017-12-29 05:00:00,2190.0
2017-12-29 06:00:00,2206.0
2017-12-29 07:00:00,2303.0
2017-12-29 08:00:00,2286.0
2017-12-29 09:00:00,2324.0
2017-12-29 10:00:00,2254.0
2017-12-29 11:00:00,2139.0
2017-12-29 12:00:00,2005.0
2017-12-29 13:00:00,1955.0
2017-12-29 14:00:00,1884.0
2017-12-29 15:00:00,1867.0
2017-12-29 16:00:00,1901.0
2017-12-29 17:00:00,1922.0
2017-12-29 18:00:00,1934.0
2017-12-29 19:00:00,2144.0
2017-12-29 20:00:00,2073.0
2017-12-29 21:00:00,2086.0
2017-12-29 22:00:00,2065.0
2017-12-29 23:00:00,2038.0
2017-12-29 00:00:00,2291.0
