Datetime,EKPC_MW
2018-07-25 01:00:00,1340.0
2018-07-25 02:00:00,1241.0
2018-07-25 03:00:00,1175.0
2018-07-25 04:00:00,1124.0
2018-07-25 05:00:00,1107.0
2018-07-25 06:00:00,1107.0
2018-07-25 07:00:00,1217.0
2018-07-25 08:00:00,1240.0
2018-07-25 09:00:00,1339.0
2018-07-25 10:00:00,1429.0
2018-07-25 11:00:00,1557.0
2018-07-25 12:00:00,1684.0
2018-07-25 13:00:00,1772.0
2018-07-25 14:00:00,1889.0
2018-07-25 15:00:00,1914.0
2018-07-25 16:00:00,1971.0
2018-07-25 17:00:00,2033.0
2018-07-25 18:00:00,2053.0
2018-07-25 19:00:00,2036.0
2018-07-25 20:00:00,1964.0
2018-07-25 21:00:00,1867.0
2018-07-25 22:00:00,1775.0
2018-07-25 23:00:00,1649.0
2018-07-25 00:00:00,1480.0
