Datetime,EKPC_MW
2013-08-08 01:00:00,1335.0
2013-08-08 02:00:00,1235.0
2013-08-08 03:00:00,1142.0
2013-08-08 04:00:00,1131.0
2013-08-08 05:00:00,1164.0
2013-08-08 06:00:00,1170.0
2013-08-08 07:00:00,1336.0
2013-08-08 08:00:00,1401.0
2013-08-08 09:00:00,1348.0
2013-08-08 10:00:00,1386.0
2013-08-08 11:00:00,1484.0
2013-08-08 12:00:00,1553.0
2013-08-08 13:00:00,1617.0
2013-08-08 14:00:00,1631.0
2013-08-08 15:00:00,1735.0
2013-08-08 16:00:00,1802.0
2013-08-08 17:00:00,1848.0
2013-08-08 18:00:00,1916.0
2013-08-08 19:00:00,1886.0
2013-08-08 20:00:00,1800.0
2013-08-08 21:00:00,1836.0
2013-08-08 22:00:00,1779.0
2013-08-08 23:00:00,1627.0
2013-08-08 00:00:00,1491.0
