Datetime,EKPC_MW
2018-06-09 01:00:00,1353.0
2018-06-09 02:00:00,1230.0
2018-06-09 03:00:00,1151.0
2018-06-09 04:00:00,1108.0
2018-06-09 05:00:00,1070.0
2018-06-09 06:00:00,1078.0
2018-06-09 07:00:00,1027.0
2018-06-09 08:00:00,1163.0
2018-06-09 09:00:00,1270.0
2018-06-09 10:00:00,1422.0
2018-06-09 11:00:00,1610.0
2018-06-09 12:00:00,1736.0
2018-06-09 13:00:00,1813.0
2018-06-09 14:00:00,1819.0
2018-06-09 15:00:00,1870.0
2018-06-09 16:00:00,1919.0
2018-06-09 17:00:00,1955.0
2018-06-09 18:00:00,1956.0
2018-06-09 19:00:00,1921.0
2018-06-09 20:00:00,1874.0
2018-06-09 21:00:00,1781.0
2018-06-09 22:00:00,1737.0
2018-06-09 23:00:00,1609.0
2018-06-09 00:00:00,1497.0
