Datetime,EKPC_MW
2015-04-26 01:00:00,1018.0
2015-04-26 02:00:00,991.0
2015-04-26 03:00:00,961.0
2015-04-26 04:00:00,972.0
2015-04-26 05:00:00,983.0
2015-04-26 06:00:00,1005.0
2015-04-26 07:00:00,1051.0
2015-04-26 08:00:00,1128.0
2015-04-26 09:00:00,1239.0
2015-04-26 10:00:00,1292.0
2015-04-26 11:00:00,1236.0
2015-04-26 12:00:00,1192.0
2015-04-26 13:00:00,1159.0
2015-04-26 14:00:00,1173.0
2015-04-26 15:00:00,1126.0
2015-04-26 16:00:00,1101.0
2015-04-26 17:00:00,1100.0
2015-04-26 18:00:00,1113.0
2015-04-26 19:00:00,1173.0
2015-04-26 20:00:00,1199.0
2015-04-26 21:00:00,1279.0
2015-04-26 22:00:00,1329.0
2015-04-26 23:00:00,1244.0
2015-04-26 00:00:00,1074.0
