Datetime,EKPC_MW
2013-12-22 01:00:00,993.0
2013-12-22 02:00:00,942.0
2013-12-22 03:00:00,907.0
2013-12-22 04:00:00,894.0
2013-12-22 05:00:00,917.0
2013-12-22 06:00:00,900.0
2013-12-22 07:00:00,974.0
2013-12-22 08:00:00,1038.0
2013-12-22 09:00:00,1150.0
2013-12-22 10:00:00,1268.0
2013-12-22 11:00:00,1259.0
2013-12-22 12:00:00,1254.0
2013-12-22 13:00:00,1241.0
2013-12-22 14:00:00,1265.0
2013-12-22 15:00:00,1229.0
2013-12-22 16:00:00,1207.0
2013-12-22 17:00:00,1251.0
2013-12-22 18:00:00,1351.0
2013-12-22 19:00:00,1403.0
2013-12-22 20:00:00,1405.0
2013-12-22 21:00:00,1331.0
2013-12-22 22:00:00,1364.0
2013-12-22 23:00:00,1314.0
2013-12-22 00:00:00,1081.0
