Datetime,EKPC_MW
2017-10-27 01:00:00,1024.0
2017-10-27 02:00:00,996.0
2017-10-27 03:00:00,1068.0
2017-10-27 04:00:00,1035.0
2017-10-27 05:00:00,1107.0
2017-10-27 06:00:00,1139.0
2017-10-27 07:00:00,1320.0
2017-10-27 08:00:00,1347.0
2017-10-27 09:00:00,1273.0
2017-10-27 10:00:00,1237.0
2017-10-27 11:00:00,1161.0
2017-10-27 12:00:00,1123.0
2017-10-27 13:00:00,1092.0
2017-10-27 14:00:00,1059.0
2017-10-27 15:00:00,1049.0
2017-10-27 16:00:00,1044.0
2017-10-27 17:00:00,1077.0
2017-10-27 18:00:00,1097.0
2017-10-27 19:00:00,1171.0
2017-10-27 20:00:00,1254.0
2017-10-27 21:00:00,1286.0
2017-10-27 22:00:00,1266.0
2017-10-27 23:00:00,1210.0
2017-10-27 00:00:00,1073.0
