Datetime,EKPC_MW
2015-07-29 01:00:00,1334.0
2015-07-29 02:00:00,1234.0
2015-07-29 03:00:00,1157.0
2015-07-29 04:00:00,1124.0
2015-07-29 05:00:00,1083.0
2015-07-29 06:00:00,1138.0
2015-07-29 07:00:00,1200.0
2015-07-29 08:00:00,1252.0
2015-07-29 09:00:00,1308.0
2015-07-29 10:00:00,1467.0
2015-07-29 11:00:00,1564.0
2015-07-29 12:00:00,1732.0
2015-07-29 13:00:00,1848.0
2015-07-29 14:00:00,1969.0
2015-07-29 15:00:00,2056.0
2015-07-29 16:00:00,2051.0
2015-07-29 17:00:00,2075.0
2015-07-29 18:00:00,2122.0
2015-07-29 19:00:00,2086.0
2015-07-29 20:00:00,2035.0
2015-07-29 21:00:00,1998.0
2015-07-29 22:00:00,1899.0
2015-07-29 23:00:00,1785.0
2015-07-29 00:00:00,1490.0
