Datetime,EKPC_MW
2013-10-21 01:00:00,1127.0
2013-10-21 02:00:00,1091.0
2013-10-21 03:00:00,1116.0
2013-10-21 04:00:00,1166.0
2013-10-21 05:00:00,1202.0
2013-10-21 06:00:00,1312.0
2013-10-21 07:00:00,1527.0
2013-10-21 08:00:00,1582.0
2013-10-21 09:00:00,1539.0
2013-10-21 10:00:00,1471.0
2013-10-21 11:00:00,1378.0
2013-10-21 12:00:00,1317.0
2013-10-21 13:00:00,1270.0
2013-10-21 14:00:00,1230.0
2013-10-21 15:00:00,1183.0
2013-10-21 16:00:00,1187.0
2013-10-21 17:00:00,1195.0
2013-10-21 18:00:00,1249.0
2013-10-21 19:00:00,1277.0
2013-10-21 20:00:00,1387.0
2013-10-21 21:00:00,1422.0
2013-10-21 22:00:00,1347.0
2013-10-21 23:00:00,1243.0
2013-10-21 00:00:00,1153.0
