Datetime,AEP_MW
2005-07-11 01:00:00,14278.0
2005-07-11 02:00:00,13392.0
2005-07-11 03:00:00,12897.0
2005-07-11 04:00:00,12464.0
2005-07-11 05:00:00,12497.0
2005-07-11 06:00:00,12923.0
2005-07-11 07:00:00,13652.0
2005-07-11 08:00:00,14643.0
2005-07-11 09:00:00,15816.0
2005-07-11 10:00:00,16987.0
2005-07-11 11:00:00,18117.0
2005-07-11 12:00:00,19065.0
2005-07-11 13:00:00,19744.0
2005-07-11 14:00:00,20425.0
2005-07-11 15:00:00,21008.0
2005-07-11 16:00:00,20952.0
2005-07-11 17:00:00,21061.0
2005-07-11 18:00:00,20890.0
2005-07-11 19:00:00,20615.0
2005-07-11 20:00:00,20178.0
2005-07-11 21:00:00,19880.0
2005-07-11 22:00:00,19989.0
2005-07-11 23:00:00,18969.0
2005-07-11 00:00:00,15449.0
