Datetime,DEOK_MW
2014-09-01 01:00:00,2829.0
2014-09-01 02:00:00,2677.0
2014-09-01 03:00:00,2587.0
2014-09-01 04:00:00,2545.0
2014-09-01 05:00:00,2549.0
2014-09-01 06:00:00,2598.0
2014-09-01 07:00:00,2670.0
2014-09-01 08:00:00,2724.0
2014-09-01 09:00:00,2869.0
2014-09-01 10:00:00,3088.0
2014-09-01 11:00:00,3303.0
2014-09-01 12:00:00,3583.0
2014-09-01 13:00:00,3769.0
2014-09-01 14:00:00,3810.0
2014-09-01 15:00:00,3853.0
2014-09-01 16:00:00,4048.0
2014-09-01 17:00:00,4134.0
2014-09-01 18:00:00,4170.0
2014-09-01 19:00:00,4088.0
2014-09-01 20:00:00,3976.0
2014-09-01 21:00:00,4008.0
2014-09-01 22:00:00,3891.0
2014-09-01 23:00:00,3598.0
2014-09-01 00:00:00,3055.0
