Datetime,DEOK_MW
2012-08-25 01:00:00,3104.0
2012-08-25 02:00:00,2878.0
2012-08-25 03:00:00,2669.0
2012-08-25 04:00:00,2564.0
2012-08-25 05:00:00,2511.0
2012-08-25 06:00:00,2508.0
2012-08-25 07:00:00,2616.0
2012-08-25 08:00:00,2610.0
2012-08-25 09:00:00,2881.0
2012-08-25 10:00:00,3206.0
2012-08-25 11:00:00,3514.0
2012-08-25 12:00:00,3832.0
2012-08-25 13:00:00,4050.0
2012-08-25 14:00:00,4252.0
2012-08-25 15:00:00,4330.0
2012-08-25 16:00:00,4441.0
2012-08-25 17:00:00,4483.0
2012-08-25 18:00:00,4520.0
2012-08-25 19:00:00,4446.0
2012-08-25 20:00:00,4254.0
2012-08-25 21:00:00,4096.0
2012-08-25 22:00:00,3946.0
2012-08-25 23:00:00,3651.0
2012-08-25 00:00:00,3367.0
