Datetime,DEOK_MW
2018-04-02 01:00:00,2528.0
2018-04-02 02:00:00,2476.0
2018-04-02 03:00:00,2476.0
2018-04-02 04:00:00,2500.0
2018-04-02 05:00:00,2592.0
2018-04-02 06:00:00,2759.0
2018-04-02 07:00:00,3063.0
2018-04-02 08:00:00,3235.0
2018-04-02 09:00:00,3325.0
2018-04-02 10:00:00,3350.0
2018-04-02 11:00:00,3363.0
2018-04-02 12:00:00,3314.0
2018-04-02 13:00:00,3261.0
2018-04-02 14:00:00,3239.0
2018-04-02 15:00:00,3167.0
2018-04-02 16:00:00,3080.0
2018-04-02 17:00:00,3022.0
2018-04-02 18:00:00,2999.0
2018-04-02 19:00:00,3037.0
2018-04-02 20:00:00,3042.0
2018-04-02 21:00:00,3166.0
2018-04-02 22:00:00,3088.0
2018-04-02 23:00:00,2905.0
2018-04-02 00:00:00,2598.0
