Datetime,DEOK_MW
2013-12-30 01:00:00,2729.0
2013-12-30 02:00:00,2686.0
2013-12-30 03:00:00,2658.0
2013-12-30 04:00:00,2657.0
2013-12-30 05:00:00,2719.0
2013-12-30 06:00:00,2882.0
2013-12-30 07:00:00,3106.0
2013-12-30 08:00:00,3332.0
2013-12-30 09:00:00,3410.0
2013-12-30 10:00:00,3473.0
2013-12-30 11:00:00,3509.0
2013-12-30 12:00:00,3485.0
2013-12-30 13:00:00,3491.0
2013-12-30 14:00:00,3478.0
2013-12-30 15:00:00,3480.0
2013-12-30 16:00:00,3451.0
2013-12-30 17:00:00,3497.0
2013-12-30 18:00:00,3667.0
2013-12-30 19:00:00,3741.0
2013-12-30 20:00:00,3686.0
2013-12-30 21:00:00,3634.0
2013-12-30 22:00:00,3543.0
2013-12-30 23:00:00,3378.0
2013-12-30 00:00:00,2828.0
