Datetime,DEOK_MW
2016-11-28 01:00:00,2491.0
2016-11-28 02:00:00,2451.0
2016-11-28 03:00:00,2426.0
2016-11-28 04:00:00,2412.0
2016-11-28 05:00:00,2489.0
2016-11-28 06:00:00,2662.0
2016-11-28 07:00:00,2959.0
2016-11-28 08:00:00,3118.0
2016-11-28 09:00:00,3110.0
2016-11-28 10:00:00,3151.0
2016-11-28 11:00:00,3140.0
2016-11-28 12:00:00,3134.0
2016-11-28 13:00:00,3111.0
2016-11-28 14:00:00,3118.0
2016-11-28 15:00:00,3086.0
2016-11-28 16:00:00,3120.0
2016-11-28 17:00:00,3215.0
2016-11-28 18:00:00,3339.0
2016-11-28 19:00:00,3374.0
2016-11-28 20:00:00,3318.0
2016-11-28 21:00:00,3227.0
2016-11-28 22:00:00,3094.0
2016-11-28 23:00:00,2880.0
2016-11-28 00:00:00,2634.0
