Datetime,DEOK_MW
2017-05-13 01:00:00,2246.0
2017-05-13 02:00:00,2156.0
2017-05-13 03:00:00,2087.0
2017-05-13 04:00:00,2061.0
2017-05-13 05:00:00,2055.0
2017-05-13 06:00:00,2110.0
2017-05-13 07:00:00,2165.0
2017-05-13 08:00:00,2284.0
2017-05-13 09:00:00,2431.0
2017-05-13 10:00:00,2507.0
2017-05-13 11:00:00,2542.0
2017-05-13 12:00:00,2578.0
2017-05-13 13:00:00,2578.0
2017-05-13 14:00:00,2572.0
2017-05-13 15:00:00,2589.0
2017-05-13 16:00:00,2599.0
2017-05-13 17:00:00,2628.0
2017-05-13 18:00:00,2677.0
2017-05-13 19:00:00,2677.0
2017-05-13 20:00:00,2644.0
2017-05-13 21:00:00,2627.0
2017-05-13 22:00:00,2646.0
2017-05-13 23:00:00,2537.0
2017-05-13 00:00:00,2411.0
