Datetime,DEOK_MW
2016-10-24 01:00:00,2203.0
2016-10-24 02:00:00,2133.0
2016-10-24 03:00:00,2085.0
2016-10-24 04:00:00,2079.0
2016-10-24 05:00:00,2110.0
2016-10-24 06:00:00,2295.0
2016-10-24 07:00:00,2582.0
2016-10-24 08:00:00,2808.0
2016-10-24 09:00:00,2817.0
2016-10-24 10:00:00,2844.0
2016-10-24 11:00:00,2913.0
2016-10-24 12:00:00,2904.0
2016-10-24 13:00:00,2925.0
2016-10-24 14:00:00,2926.0
2016-10-24 15:00:00,2927.0
2016-10-24 16:00:00,2925.0
2016-10-24 17:00:00,2882.0
2016-10-24 18:00:00,2901.0
2016-10-24 19:00:00,2909.0
2016-10-24 20:00:00,3006.0
2016-10-24 21:00:00,2957.0
2016-10-24 22:00:00,2836.0
2016-10-24 23:00:00,2646.0
2016-10-24 00:00:00,2321.0
