Datetime,DEOK_MW
2017-06-23 01:00:00,3017.0
2017-06-23 02:00:00,2879.0
2017-06-23 03:00:00,2769.0
2017-06-23 04:00:00,2771.0
2017-06-23 05:00:00,2802.0
2017-06-23 06:00:00,2946.0
2017-06-23 07:00:00,3172.0
2017-06-23 08:00:00,3402.0
2017-06-23 09:00:00,3551.0
2017-06-23 10:00:00,3689.0
2017-06-23 11:00:00,3838.0
2017-06-23 12:00:00,3926.0
2017-06-23 13:00:00,4020.0
2017-06-23 14:00:00,3989.0
2017-06-23 15:00:00,3874.0
2017-06-23 16:00:00,3732.0
2017-06-23 17:00:00,3571.0
2017-06-23 18:00:00,3477.0
2017-06-23 19:00:00,3391.0
2017-06-23 20:00:00,3314.0
2017-06-23 21:00:00,3259.0
2017-06-23 22:00:00,3224.0
2017-06-23 23:00:00,3133.0
2017-06-23 00:00:00,3258.0
