Datetime,DEOK_MW
2015-05-06 01:00:00,2636.0
2015-05-06 02:00:00,2472.0
2015-05-06 03:00:00,2363.0
2015-05-06 04:00:00,2298.0
2015-05-06 05:00:00,2312.0
2015-05-06 06:00:00,2458.0
2015-05-06 07:00:00,2719.0
2015-05-06 08:00:00,2851.0
2015-05-06 09:00:00,3011.0
2015-05-06 10:00:00,3122.0
2015-05-06 11:00:00,3298.0
2015-05-06 12:00:00,3429.0
2015-05-06 13:00:00,3525.0
2015-05-06 14:00:00,3653.0
2015-05-06 15:00:00,3732.0
2015-05-06 16:00:00,3822.0
2015-05-06 17:00:00,3864.0
2015-05-06 18:00:00,3868.0
2015-05-06 19:00:00,3783.0
2015-05-06 20:00:00,3691.0
2015-05-06 21:00:00,3634.0
2015-05-06 22:00:00,3619.0
2015-05-06 23:00:00,3324.0
2015-05-06 00:00:00,2872.0
