Datetime,DEOK_MW
2013-07-19 01:00:00,3851.0
2013-07-19 02:00:00,3621.0
2013-07-19 03:00:00,3421.0
2013-07-19 04:00:00,3326.0
2013-07-19 05:00:00,3284.0
2013-07-19 06:00:00,3359.0
2013-07-19 07:00:00,3540.0
2013-07-19 08:00:00,3747.0
2013-07-19 09:00:00,3992.0
2013-07-19 10:00:00,4298.0
2013-07-19 11:00:00,4551.0
2013-07-19 12:00:00,4686.0
2013-07-19 13:00:00,4833.0
2013-07-19 14:00:00,4832.0
2013-07-19 15:00:00,4653.0
2013-07-19 16:00:00,4612.0
2013-07-19 17:00:00,4629.0
2013-07-19 18:00:00,4431.0
2013-07-19 19:00:00,4437.0
2013-07-19 20:00:00,4399.0
2013-07-19 21:00:00,4305.0
2013-07-19 22:00:00,4268.0
2013-07-19 23:00:00,4103.0
2013-07-19 00:00:00,4172.0
