Datetime,DEOK_MW
2015-08-10 01:00:00,3094.0
2015-08-10 02:00:00,2935.0
2015-08-10 03:00:00,2822.0
2015-08-10 04:00:00,2738.0
2015-08-10 05:00:00,2764.0
2015-08-10 06:00:00,2929.0
2015-08-10 07:00:00,3182.0
2015-08-10 08:00:00,3368.0
2015-08-10 09:00:00,3523.0
2015-08-10 10:00:00,3719.0
2015-08-10 11:00:00,3924.0
2015-08-10 12:00:00,4049.0
2015-08-10 13:00:00,4274.0
2015-08-10 14:00:00,4471.0
2015-08-10 15:00:00,4561.0
2015-08-10 16:00:00,4697.0
2015-08-10 17:00:00,4738.0
2015-08-10 18:00:00,4719.0
2015-08-10 19:00:00,4518.0
2015-08-10 20:00:00,4207.0
2015-08-10 21:00:00,4055.0
2015-08-10 22:00:00,3967.0
2015-08-10 23:00:00,3694.0
2015-08-10 00:00:00,3314.0
