Datetime,DEOK_MW
2014-04-12 01:00:00,2275.0
2014-04-12 02:00:00,2176.0
2014-04-12 03:00:00,2106.0
2014-04-12 04:00:00,2082.0
2014-04-12 05:00:00,2106.0
2014-04-12 06:00:00,2183.0
2014-04-12 07:00:00,2294.0
2014-04-12 08:00:00,2381.0
2014-04-12 09:00:00,2514.0
2014-04-12 10:00:00,2594.0
2014-04-12 11:00:00,2639.0
2014-04-12 12:00:00,2651.0
2014-04-12 13:00:00,2637.0
2014-04-12 14:00:00,2631.0
2014-04-12 15:00:00,2611.0
2014-04-12 16:00:00,2593.0
2014-04-12 17:00:00,2595.0
2014-04-12 18:00:00,2626.0
2014-04-12 19:00:00,2623.0
2014-04-12 20:00:00,2613.0
2014-04-12 21:00:00,2716.0
2014-04-12 22:00:00,2717.0
2014-04-12 23:00:00,2593.0
2014-04-12 00:00:00,2422.0
