Datetime,DEOK_MW
2013-02-14 01:00:00,2978.0
2013-02-14 02:00:00,2919.0
2013-02-14 03:00:00,2886.0
2013-02-14 04:00:00,2882.0
2013-02-14 05:00:00,2935.0
2013-02-14 06:00:00,3103.0
2013-02-14 07:00:00,3412.0
2013-02-14 08:00:00,3551.0
2013-02-14 09:00:00,3511.0
2013-02-14 10:00:00,3530.0
2013-02-14 11:00:00,3524.0
2013-02-14 12:00:00,3457.0
2013-02-14 13:00:00,3317.0
2013-02-14 14:00:00,3189.0
2013-02-14 15:00:00,3093.0
2013-02-14 16:00:00,3042.0
2013-02-14 17:00:00,3029.0
2013-02-14 18:00:00,3091.0
2013-02-14 19:00:00,3268.0
2013-02-14 20:00:00,3309.0
2013-02-14 21:00:00,3280.0
2013-02-14 22:00:00,3173.0
2013-02-14 23:00:00,3001.0
2013-02-14 00:00:00,3121.0
