Datetime,DEOK_MW
2012-09-27 01:00:00,2430.0
2012-09-27 02:00:00,2325.0
2012-09-27 03:00:00,2269.0
2012-09-27 04:00:00,2208.0
2012-09-27 05:00:00,2243.0
2012-09-27 06:00:00,2415.0
2012-09-27 07:00:00,2745.0
2012-09-27 08:00:00,2935.0
2012-09-27 09:00:00,2984.0
2012-09-27 10:00:00,3049.0
2012-09-27 11:00:00,3110.0
2012-09-27 12:00:00,3120.0
2012-09-27 13:00:00,3135.0
2012-09-27 14:00:00,3125.0
2012-09-27 15:00:00,3115.0
2012-09-27 16:00:00,3119.0
2012-09-27 17:00:00,3128.0
2012-09-27 18:00:00,3124.0
2012-09-27 19:00:00,3053.0
2012-09-27 20:00:00,3096.0
2012-09-27 21:00:00,3138.0
2012-09-27 22:00:00,3013.0
2012-09-27 23:00:00,2801.0
2012-09-27 00:00:00,2599.0
