Datetime,DEOK_MW
2015-06-11 01:00:00,3278.0
2015-06-11 02:00:00,3043.0
2015-06-11 03:00:00,2880.0
2015-06-11 04:00:00,2770.0
2015-06-11 05:00:00,2743.0
2015-06-11 06:00:00,2832.0
2015-06-11 07:00:00,3016.0
2015-06-11 08:00:00,3233.0
2015-06-11 09:00:00,3447.0
2015-06-11 10:00:00,3772.0
2015-06-11 11:00:00,4064.0
2015-06-11 12:00:00,4310.0
2015-06-11 13:00:00,4500.0
2015-06-11 14:00:00,4632.0
2015-06-11 15:00:00,4754.0
2015-06-11 16:00:00,4785.0
2015-06-11 17:00:00,4829.0
2015-06-11 18:00:00,4799.0
2015-06-11 19:00:00,4736.0
2015-06-11 20:00:00,4579.0
2015-06-11 21:00:00,4416.0
2015-06-11 22:00:00,4362.0
2015-06-11 23:00:00,4110.0
2015-06-11 00:00:00,3588.0
