Datetime,DEOK_MW
2016-11-22 01:00:00,2817.0
2016-11-22 02:00:00,2780.0
2016-11-22 03:00:00,2783.0
2016-11-22 04:00:00,2796.0
2016-11-22 05:00:00,2879.0
2016-11-22 06:00:00,3077.0
2016-11-22 07:00:00,3373.0
2016-11-22 08:00:00,3470.0
2016-11-22 09:00:00,3477.0
2016-11-22 10:00:00,3405.0
2016-11-22 11:00:00,3372.0
2016-11-22 12:00:00,3269.0
2016-11-22 13:00:00,3209.0
2016-11-22 14:00:00,3165.0
2016-11-22 15:00:00,3142.0
2016-11-22 16:00:00,3152.0
2016-11-22 17:00:00,3183.0
2016-11-22 18:00:00,3322.0
2016-11-22 19:00:00,3380.0
2016-11-22 20:00:00,3342.0
2016-11-22 21:00:00,3309.0
2016-11-22 22:00:00,3199.0
2016-11-22 23:00:00,3043.0
2016-11-22 00:00:00,2943.0
