Datetime,DEOK_MW
2013-05-03 01:00:00,2474.0
2013-05-03 02:00:00,2329.0
2013-05-03 03:00:00,2273.0
2013-05-03 04:00:00,2233.0
2013-05-03 05:00:00,2232.0
2013-05-03 06:00:00,2387.0
2013-05-03 07:00:00,2649.0
2013-05-03 08:00:00,2786.0
2013-05-03 09:00:00,2889.0
2013-05-03 10:00:00,2995.0
2013-05-03 11:00:00,3091.0
2013-05-03 12:00:00,3140.0
2013-05-03 13:00:00,3185.0
2013-05-03 14:00:00,3217.0
2013-05-03 15:00:00,3244.0
2013-05-03 16:00:00,3249.0
2013-05-03 17:00:00,3244.0
2013-05-03 18:00:00,3142.0
2013-05-03 19:00:00,3051.0
2013-05-03 20:00:00,2909.0
2013-05-03 21:00:00,2923.0
2013-05-03 22:00:00,2952.0
2013-05-03 23:00:00,2769.0
2013-05-03 00:00:00,2657.0
