Datetime,DEOK_MW
2014-07-08 01:00:00,3108.0
2014-07-08 02:00:00,2922.0
2014-07-08 03:00:00,2768.0
2014-07-08 04:00:00,2709.0
2014-07-08 05:00:00,2715.0
2014-07-08 06:00:00,2831.0
2014-07-08 07:00:00,3014.0
2014-07-08 08:00:00,3246.0
2014-07-08 09:00:00,3443.0
2014-07-08 10:00:00,3599.0
2014-07-08 11:00:00,3832.0
2014-07-08 12:00:00,3875.0
2014-07-08 13:00:00,3974.0
2014-07-08 14:00:00,4089.0
2014-07-08 15:00:00,4147.0
2014-07-08 16:00:00,4187.0
2014-07-08 17:00:00,4205.0
2014-07-08 18:00:00,4243.0
2014-07-08 19:00:00,4215.0
2014-07-08 20:00:00,4134.0
2014-07-08 21:00:00,3993.0
2014-07-08 22:00:00,3904.0
2014-07-08 23:00:00,3692.0
2014-07-08 00:00:00,3385.0
