Datetime,DEOK_MW
2018-06-21 01:00:00,3559.0
2018-06-21 02:00:00,3321.0
2018-06-21 03:00:00,3167.0
2018-06-21 04:00:00,3053.0
2018-06-21 05:00:00,3071.0
2018-06-21 06:00:00,3168.0
2018-06-21 07:00:00,3353.0
2018-06-21 08:00:00,3467.0
2018-06-21 09:00:00,3655.0
2018-06-21 10:00:00,3777.0
2018-06-21 11:00:00,3817.0
2018-06-21 12:00:00,3826.0
2018-06-21 13:00:00,3805.0
2018-06-21 14:00:00,3819.0
2018-06-21 15:00:00,3762.0
2018-06-21 16:00:00,3718.0
2018-06-21 17:00:00,3673.0
2018-06-21 18:00:00,3696.0
2018-06-21 19:00:00,3675.0
2018-06-21 20:00:00,3660.0
2018-06-21 21:00:00,3580.0
2018-06-21 22:00:00,3589.0
2018-06-21 23:00:00,3430.0
2018-06-21 00:00:00,3831.0
