Datetime,DEOK_MW
2012-12-03 01:00:00,2318.0
2012-12-03 02:00:00,2210.0
2012-12-03 03:00:00,2200.0
2012-12-03 04:00:00,2197.0
2012-12-03 05:00:00,2233.0
2012-12-03 06:00:00,2431.0
2012-12-03 07:00:00,2777.0
2012-12-03 08:00:00,2973.0
2012-12-03 09:00:00,2961.0
2012-12-03 10:00:00,3009.0
2012-12-03 11:00:00,3041.0
2012-12-03 12:00:00,3045.0
2012-12-03 13:00:00,3042.0
2012-12-03 14:00:00,3026.0
2012-12-03 15:00:00,3012.0
2012-12-03 16:00:00,2981.0
2012-12-03 17:00:00,2974.0
2012-12-03 18:00:00,3177.0
2012-12-03 19:00:00,3275.0
2012-12-03 20:00:00,3250.0
2012-12-03 21:00:00,3174.0
2012-12-03 22:00:00,3040.0
2012-12-03 23:00:00,2803.0
2012-12-03 00:00:00,2493.0
